"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"3390.0","4.4095881463456592e-05","0.00016812697938070785"
"3391.0","4.4113065128503945e-05","0.00016778890778142944"
"3392.0","4.413121217948734e-05","0.00016745701972134037"
"3393.0","4.4150330006773694e-05","0.00016713131159861965"
"3394.0","4.4170426178664251e-05","0.00016681178069966786"
"3395.0","4.4191508444211773e-05","0.00016649842520406204"
"3396.0","4.4213584736114717e-05","0.00016619124418982306"
"3397.0","4.4236663173690348e-05","0.00016589023763899973"
"3398.0","4.426075206592863e-05","0.00016559540644357554"
"3399.0","4.428585991462908e-05","0.00016530675241170257"
"3400.0","4.4311995417622173e-05","0.00016502427827426845"
"3401.0","4.4339167472078079e-05","0.00016474798769180161"
"3402.0","4.4367385177904285e-05","0.00016447788526172144"
"3403.0","4.4396657841234841e-05","0.00016421397652593904"
"3404.0","4.4426994978013118e-05","0.00016395626797881507"
"3405.0","4.4458406317670787e-05","0.00016370476707548164"
"3406.0","4.4490901806905534e-05","0.00016345948224053512"
"3407.0","4.4524491613559915e-05","0.00016322042287710668"
"3408.0","4.4559186130603787e-05","0.0001629875993763191"
"3409.0","4.4594995980223588e-05","0.00016276102312713631"
"3410.0","4.4631932018020846e-05","0.00016254070652661518"
"3411.0","4.4670005337322941e-05","0.00016232666299056679"
"3412.0","4.4709227273609249e-05","0.0001621189069646371"
"3413.0","4.4749609409055596e-05","0.00016191745393581461"
"3414.0","4.4791163577200368e-05","0.00016172232044437603"
"3415.0","4.4833901867735429e-05","0.00016153352409627875"
"3416.0","4.4877836631425363e-05","0.00016135108357601051"
"3417.0","4.4922980485158932e-05","0.00016117501865990644"
"3418.0","4.496934631713527e-05","0.00016100535022994537"
