"v / cm^-1","IR Intensity / AU","Raman Intensity / AU"
"205.0","0.005902196868603697","0.00035977750743942005"
"206.0","0.0055841183772449817","0.00037094230853976977"
"207.0","0.0053200475084472761","0.00038282332620336815"
"208.0","0.0051024683717424022","0.00039548533463512999"
"209.0","0.0049237635089579325","0.0004090006696179651"
"210.0","0.0047773407753711307","0.00042345030794388629"
"211.0","0.0046578462168683134","0.00043892513121877419"
"212.0","0.0045610443039159386","0.00045552741063503173"
"213.0","0.004483615977483181","0.00047337255766741415"
"214.0","0.004422965664108938","0.00049259119616456085"
"215.0","0.0043770627016033077","0.0005133316246062593"
"216.0","0.0043443187111040027","0.00053576275419847197"
"217.0","0.0043234953261059254","0.00056007763007932419"
"218.0","0.0043136356857343605","0.00058649767067263782"
"219.0","0.0043140140119682742","0.00061527779611862785"
"220.0","0.0043240988790800737","0.00064671266339680561"
"221.0","0.0043435269512102047","0.00068114428686135028"
"222.0","0.0043720848980610908","0.00071897140340880679"
"223.0","0.0044096979147394376","0.00076066104825989645"
"224.0","0.0044564238188070371","0.0008067629499083585"
"225.0","0.0045124521260307519","0.00085792754452986681"
"226.0","0.0045781078594616543","0.00091492866987229746"
"227.0","0.0046538601603106416","0.00097869235304043085"
"228.0","0.0047403360746991396","0.0010503335936707999"
"229.0","0.0048383402170131705","0.0011312037182342278"
"230.0","0.0049488813890749056","0.0012229518208787739"
"231.0","0.0050732077007074874","0.0013276051239210752"
"232.0","0.0052128523372551834","0.0014476749482786591"
"233.0","0.0053696929145210133","0.0015862976102407717"
"234.0","0.0055460284362383516","0.0017474232753553743"
"235.0","0.0057446793433268938","0.0019360710289235098"
"236.0","0.0059691181885619185","0.0021586756840687718"
"237.0","0.0062236413296052912","0.0024235616350259956"
"238.0","0.0065135960578268292","0.0027415914259893595"
"239.0","0.0068456832669507904","0.0031270500451724406"
"240.0","0.0072283638051233818","0.0035988337755716521"
"241.0","0.0076724079663010574","0.0041819950328333784"
"242.0","0.008191643276333184","0.0049095985937769966"
"243.0","0.0088039768601707973","0.0058245351219934714"
"244.0","0.0095327952927325831","0.0069800988458427601"
"245.0","0.010408873330434719","0.008436114352793421"
"246.0","0.01147293887318436","0.010243208157952601"
"247.0","0.012779001369411703","0.01240155073645114"
"248.0","0.014398336916981924","0.014779797939922686"
"249.0","0.016423338834329403","0.017014173878380438"
"250.0","0.018968593851510684","0.018509538251994893"
"251.0","0.022162105352280373","0.018717957077726305"
"252.0","0.026110442660071235","0.017566304025603552"
"253.0","0.030808131769720071","0.015523464896010213"
"254.0","0.035961332918998105","0.013212836685638087"
"255.0","0.040772830520320449","0.011065260088828643"
"256.0","0.043957121822037544","0.0092630868046276026"
"257.0","0.044356257754066458","0.0078326672307158091"
"258.0","0.041850019145560816","0.0067350741864002847"
"259.0","0.037465312797965986","0.005916488763802635"
"260.0","0.032531023119718581","0.0053291079754820949"
"261.0","0.027950314579445107","0.0049375256839509097"
"262.0","0.024096012538531119","0.0047192470289231514"
"263.0","0.021011620728530862","0.0046628470471981346"
"264.0","0.018602939508660724","0.0047640819912942471"
"265.0","0.016742931723812655","0.0050178023390142724"
"266.0","0.015314250263537405","0.0054015503709717886"
"267.0","0.014221252496946718","0.0058488162846961735"
"268.0","0.01339002768792725","0.0062261592962611729"
"269.0","0.01276478885137894","0.0063588383711260972"
"270.0","0.012303836600436893","0.0061339928961854856"
"271.0","0.011976110153990647","0.0055932169682414217"
"272.0","0.011758510483095485","0.0048919524896436648"
"273.0","0.011633910281586777","0.0041820268687481846"
"274.0","0.011589705762021804","0.003549112029751114"
"275.0","0.011616775893663266","0.0030200541306656466"
"276.0","0.011708742990951652","0.0025905032394212065"
"277.0","0.01186145666849402","0.0022450233448703958"
"278.0","0.012072646315718812","0.0019668346819932047"
"279.0","0.012341705172853283","0.0017413419868729709"
"280.0","0.012669582916258906","0.0015568791215655785"
"281.0","0.013058774722821093","0.0014044464597224851"
"282.0","0.013513404328157012","0.0012771926380359053"
"283.0","0.014039407742031879","0.0011699120146849704"
"284.0","0.01464483406305819","0.001078633583969328"
"285.0","0.015340291168779325","0.0010003064688538347"
"286.0","0.016139577576569683","0.00093256616654472952"
"287.0","0.017060557107054914","0.00087356276806636922"
"288.0","0.018126346755695549","0.00082183499210970777"
"289.0","0.01936688870942373","0.00077621754585936481"
"290.0","0.020820931543318277","0.00073577260262107434"
"291.0","0.022538267436448163","0.00069973874471084441"
"292.0","0.024581556813920779","0.00066749260779846477"
"293.0","0.027025785483758537","0.00063851981957995928"
"294.0","0.029950648565784083","0.00061239278952728569"
"295.0","0.033416785633621833","0.00058875358885409083"
"296.0","0.037415298055918048","0.00056730064347307828"
"297.0","0.041800108816903367","0.00054777830681446767"
"298.0","0.046280587150151001","0.00052996862554350547"
"299.0","0.050603375301631288","0.00051368478847916199"
"300.0","0.05486490288566432","0.00049876587757292327"
"301.0","0.059588948737342676","0.0004850726337327674"
"302.0","0.065418513169362535","0.00047248401942107826"
"303.0","0.072710142614666698","0.00046089441124118807"
"304.0","0.081198337782722757","0.00045021129405408485"
"305.0","0.089708294140030925","0.00044035335702253262"
"306.0","0.096212132285833946","0.00043124891386527514"
"307.0","0.098806066785923422","0.00042283458632489453"
"308.0","0.097211828642751158","0.0004150542027229659"
"309.0","0.09306242906429385","0.00040785787345831671"
"310.0","0.088591176587345","0.00040120121311019015"
"311.0","0.085419521595895609","0.00039504468496873835"
"312.0","0.084351978210861156","0.00038935304873089177"
"313.0","0.085703257194629678","0.00038409489607640798"
"314.0","0.089631904366125212","0.00037924226211564582"
"315.0","0.096341312863706119","0.00037477030346912219"
"316.0","0.10618423083955643","0.00037065703615976283"
"317.0","0.11971970679638895","0.00036688312871488302"
"318.0","0.13774033013350256","0.00036343174802389917"
"319.0","0.16124538484070378","0.00036028845772455363"
"320.0","0.19126972668516395","0.00035744117136220905"
"321.0","0.22837011830398857","0.00035488016549144516"
"322.0","0.27146795935656043","0.00035259816154047319"
"323.0","0.31597276156501053","0.00035059049001093403"
"324.0","0.3524132314841758","0.00034885535696197123"
"325.0","0.3688941838586321","0.00034739424146881126"
"326.0","0.35879354869588492","0.00034621246490219518"
"327.0","0.32651591635652755","0.00034531998991863211"
"328.0","0.28355967432204648","0.00034473253099403221"
"329.0","0.24033232041769123","0.00034447309176391578"
"330.0","0.20243331573090503","0.0003445740902481791"
"331.0","0.17151526792472588","0.00034508029322790896"
"332.0","0.14722627248895689","0.00034605285288765797"
"333.0","0.12853707713638948","0.00034757480433787844"
"334.0","0.11436320212072784","0.00034975838079487614"
"335.0","0.10378147881488581","0.00035275426030202358"
"336.0","0.096066990426840457","0.00035676191958336533"
"337.0","0.090664772551016237","0.00036203752641977035"
"338.0","0.087150742956340496","0.00036888877318358426"
"339.0","0.085215388191594993","0.00037763014006085847"
"340.0","0.084679176922633298","0.0003884426992746117"
"341.0","0.085502402795487001","0.0004010526348211267"
"342.0","0.087755523083534473","0.00041420045303973874"
"343.0","0.091580541707497007","0.00042523059165140665"
"344.0","0.097182932982045736","0.0004307359339930414"
"345.0","0.10485217438390393","0.00042872435663230302"
"346.0","0.11499534309381783","0.00042034117371962134"
"347.0","0.12817751861899804","0.00040884329806637702"
"348.0","0.14516809582487294","0.00039724749742815312"
"349.0","0.16698722284327405","0.00038720439805676251"
"350.0","0.19492819204318995","0.00037921481126050946"
"351.0","0.23048697452188224","0.00037318651330002181"
"352.0","0.27503617113442203","0.00036882229032446704"
"353.0","0.32893186599492069","0.00036580393092937373"
"354.0","0.38968805861728767","0.00036385753838361464"
"355.0","0.44952395031561487","0.00036276652121486379"
"356.0","0.49487645665431401","0.00036236594468020013"
"357.0","0.51227275134586614","0.00036253233024777991"
"358.0","0.49880482013787608","0.00036317392818043567"
"359.0","0.46523733542781376","0.00036422282905580148"
"360.0","0.42729098251207726","0.00036562897133781769"
"361.0","0.39619670945745628","0.0003673557219621141"
"362.0","0.37578450174258726","0.00036937666045695847"
"363.0","0.36337990952316424","0.00037167325239121626"
"364.0","0.35171303394884107","0.00037423317101625668"
"365.0","0.33271939735054595","0.00037704909032499414"
"366.0","0.30296889317299802","0.00038011782277144957"
"367.0","0.26569509686947573","0.00038343971177448881"
"368.0","0.22706603045482524","0.00038701821570133363"
"369.0","0.19176921093487201","0.00039085963902802924"
"370.0","0.16178067914677874","0.00039497297999709823"
"371.0","0.13721801404510978","0.0003993698739668795"
"372.0","0.11739115780004201","0.00040406461894625659"
"373.0","0.10142186413533839","0.00040907427536929312"
"374.0","0.08850315417786353","0.00041441883658638876"
"375.0","0.077973234450657097","0.00042012147027038771"
"376.0","0.069314730864952767","0.00042620883429081078"
"377.0","0.062130972106349325","0.00043271147386562806"
"378.0","0.056119544844110157","0.00043966431019273471"
"379.0","0.051049599388952711","0.00044710723451856481"
"380.0","0.046744113840762123","0.00045508582595808067"
"381.0","0.043066591361367375","0.00046365221661237728"
"382.0","0.03991127498579123","0.00047286613396978991"
"383.0","0.037196026854223754","0.0004827961586442186"
"384.0","0.034857197552035223","0.00049352124574691069"
"385.0","0.032845990789384188","0.00050513257132835197"
"386.0","0.031125975399454862","0.00051773578233515485"
"387.0","0.029671502066205942","0.00053145375071683145"
"388.0","0.028466835645493956","0.00054642996148507241"
"389.0","0.02750577954887681","0.00056283270314741451"
"390.0","0.026791348012086973","0.00058086028044107248"
"391.0","0.026334408196918083","0.00060074753847915319"
"392.0","0.02614874707365749","0.00062277408104167021"
"393.0","0.026237331277716314","0.00064727469335830142"
"394.0","0.026561969971941345","0.00067465265495701839"
"395.0","0.026994669323164723","0.00070539687048734622"
"396.0","0.027283020977990371","0.00074010408387540651"
"397.0","0.027115436940390751","0.00077950791401901036"
"398.0","0.026320145943611015","0.00082451711631595186"
"399.0","0.025010030101627004","0.00087626641598121042"
"400.0","0.0234777765113326","0.00093618459146410605"
"401.0","0.021985879503012201","0.0010060863642698749"
"402.0","0.020673351289452243","0.001088297267472489"
"403.0","0.019578880893056358","0.0011858242133978658"
"404.0","0.018690651255650368","0.001302589025767266"
"405.0","0.01798009998362339","0.0014437472873978546"
"406.0","0.017417675720478375","0.0016161184483997973"
"407.0","0.016978329919808816","0.0018287489040905468"
"408.0","0.016642539485803933","0.0020936002815483911"
"409.0","0.016395763700070641","0.0024262560633716958"
"410.0","0.016227540256118392","0.0028462654245535878"
"411.0","0.016130646881879016","0.003376069883355765"
"412.0","0.016100442985636777","0.0040360214424167646"
"413.0","0.016134395442573134","0.0048306794039086384"
"414.0","0.016231761763621538","0.0057205468403796244"
"415.0","0.016393401556940211","0.0065831914341716626"
"416.0","0.016621693684588826","0.0072026899033884465"
"417.0","0.016920544822967853","0.0073569920632679435"
"418.0","0.017295483190166303","0.0069825989515353293"
"419.0","0.017753838785610335","0.0062317328585031594"
"420.0","0.018305019046364366","0.0053422856442258762"
"421.0","0.018960897081579303","0.0044922695849336563"
"422.0","0.019736339512156181","0.0037628801455109827"
"423.0","0.020649913568593498","0.0031695635506715667"
"424.0","0.021724830007651557","0.0026982510946114871"
"425.0","0.022990201675503672","0.0023266362029243167"
"426.0","0.024482730044704873","0.0020332612485881333"
"427.0","0.026248977717967581","0.001800326068728096"
"428.0","0.028348448893768051","0.0016139335665665453"
"429.0","0.030857788273535833","0.0014635079461709343"
"430.0","0.033876527305414475","0.0013410714350607566"
"431.0","0.037534954096275476","0.0012406066387988177"
"432.0","0.042004836300647649","0.0011575541158616476"
