#v	DOS
1555	0.220646824
1556	0.247832201
1557	0.274548863
1558	0.293297399
1559	0.297750176
1560	0.287321303
1561	0.268221233
1562	0.248535271
1563	0.233770799
1564	0.226857277
1565	0.228497774
1566	0.238575111
1567	0.255214436
1568	0.274197328
1569	0.288141551
1570	0.289430513
1571	0.27478322
1572	0.248300914
1573	0.217365831
1574	0.187836888
1575	0.162760722
1576	0.142606046
1577	0.127138505
1578	0.11542067
1579	0.106866651
1580	0.100890555
1581	0.097258027
1582	0.095500352
1583	0.095734708
1584	0.09772674
1585	0.101710804
1586	0.108038434
1587	0.116943989
1588	0.129013358
1589	0.144949613
1590	0.165455824
1591	0.190766346
1592	0.220060933
1593	0.249941411
1594	0.274197328
1595	0.285212093
1596	0.279704711
1597	0.26130771
1598	0.237754863
1599	0.215608156
1600	0.19826576
1601	0.186782283
1602	0.181157722
1603	0.1812749
1604	0.186899461
1605	0.198382939
1606	0.216194047
1607	0.24150457
1608	0.275837825
1609	0.321068667
1610	0.379189126
1611	0.451019452
1612	0.534333255
1613	0.619639091
1614	0.688188423
1615	0.717717366
1616	0.696742442
1617	0.635223811
1618	0.555425357
1619	0.477150223
1620	0.410827279
1621	0.359971877
1622	0.32434966
1623	0.302671666
1624	0.293531755
1625	0.294820717
1626	0.303609093
1627	0.314037966
1628	0.318139208
1629	0.308647762
1630	0.284391844
1631	0.250761659
1632	0.215256621
1633	0.182681041
1634	0.155026951
1635	0.132294352
1636	0.113897352
1637	0.099015702
1638	0.086946332
1639	0.076986173
1640	0.068783689
1641	0.061870166
1642	0.056128427
1643	0.051089759
1644	0.046871338
1645	0.043121631
1646	0.039957816
1647	0.037028357
1648	0.034567612
1649	0.032341223
1650	0.030232013
1651	0.028474338
1652	0.026833841
1653	0.025310523
1654	0.024021561
1655	0.022732599
1656	0.021677994
1657	0.020623389
1658	0.019685962
1659	0.018748535
1660	0.017928287
1661	0.017225217
1662	0.016522147
1663	0.015819077
1664	0.015233185
1665	0.014647293
1666	0.014061401
1667	0.013592688
1668	0.013123975
1669	0.012655261
1670	0.012186548
1671	0.011835013
1672	0.011483478
1673	0.011131943
1674	0.010780408
1675	0.010428873
1676	0.010077338
1677	0.009842981
1678	0.009608624
1679	0.009257089
1680	0.009022733
1681	0.008788376
1682	0.008554019
1683	0.008319663
1684	0.008085306
1685	0.007968127
1686	0.007733771
1687	0.007499414
1688	0.007382236
1689	0.007147879
1690	0.007030701
1691	0.006913522
1692	0.006679166
1693	0.006561987
1694	0.006444809
1695	0.006327631
1696	0.006210452
1697	0.005976096
1698	0.005858917
1699	0.005741739
1700	0.005624561
1701	0.005507382
1702	0.005507382
1703	0.005390204
1704	0.005273026
1705	0.005155847
1706	0.005038669
1707	0.004921491
1708	0.004921491
1709	0.004804312
1710	0.004687134
1711	0.004569955
1712	0.004569955
1713	0.004452777
1714	0.004335599
1715	0.004335599
1716	0.00421842
1717	0.00421842
1718	0.004101242
1719	0.004101242
1720	0.003984064
1721	0.003866885
1722	0.003866885
1723	0.003749707
1724	0.003749707
1725	0.003632529
1726	0.003632529
1727	0.003632529
1728	0.00351535
1729	0.00351535
1730	0.003398172
1731	0.003398172
1732	0.003280994
1733	0.003280994
1734	0.003280994
1735	0.003163815
1736	0.003163815
1737	0.003163815
1738	0.003046637
1739	0.003046637
1740	0.003046637
1741	0.002929459
1742	0.002929459
1743	0.002929459
1744	0.00281228
1745	0.00281228
1746	0.00281228
1747	0.002695102
1748	0.002695102
1749	0.002695102
1750	0.002577924
1751	0.002577924
1752	0.002577924
1753	0.002577924
1754	0.002460745
1755	0.002460745
1756	0.002460745
1757	0.002460745
1758	0.002343567
1759	0.002343567
1760	0.002343567
1761	0.002343567
1762	0.002343567
1763	0.002226389
1764	0.002226389
1765	0.002226389
1766	0.002226389
1767	0.002226389
1768	0.00210921
1769	0.00210921
1770	0.00210921
1771	0.00210921
1772	0.00210921
1773	0.001992032
1774	0.001992032
1775	0.001992032
1776	0.001992032
1777	0.001992032
1778	0.001874854
1779	0.001874854
1780	0.001874854
1781	0.001874854
1782	0.001874854
1783	0.001874854
1784	0.001874854
1785	0.001757675
1786	0.001757675
1787	0.001757675
1788	0.001757675
1789	0.001757675
1790	0.001757675
1791	0.001757675
1792	0.001640497
1793	0.001640497
1794	0.001640497
1795	0.001640497
1796	0.001640497
1797	0.001640497
1798	0.001640497
1799	0.001523318
1800	0.001523318
1801	0.001523318
1802	0.001523318
1803	0.001523318
1804	0.001523318
1805	0.001523318
1806	0.001523318
1807	0.001523318
1808	0.00140614
1809	0.00140614
1810	0.00140614
1811	0.00140614
1812	0.00140614
1813	0.00140614
1814	0.00140614
1815	0.00140614
1816	0.00140614
1817	0.00140614
1818	0.001288962
1819	0.001288962
1820	0.001288962
1821	0.001288962
1822	0.001288962
1823	0.001288962
1824	0.001288962
1825	0.001288962
1826	0.001288962
1827	0.001288962
1828	0.001288962
1829	0.001171783
1830	0.001171783
1831	0.001171783
1832	0.001171783
1833	0.001171783
1834	0.001171783
1835	0.001171783
1836	0.001171783
1837	0.001171783
1838	0.001171783
1839	0.001171783
1840	0.001171783
1841	0.001054605
1842	0.001054605
1843	0.001054605
1844	0.001054605
1845	0.001054605
1846	0.001054605
1847	0.001054605
1848	0.001054605
1849	0.001054605
1850	0.001054605
1851	0.001054605
1852	0.001054605
1853	0.001054605
1854	0.001054605
1855	0.001054605
1856	0.000937427
1857	0.000937427
1858	0.000937427
1859	0.000937427
1860	0.000937427
1861	0.000937427
1862	0.000937427
1863	0.000937427
1864	0.000937427
1865	0.000937427
1866	0.000937427
1867	0.000937427
1868	0.000937427
1869	0.000937427
1870	0.000937427
1871	0.000937427
1872	0.000937427
1873	0.000937427
1874	0.000820248
1875	0.000820248
1876	0.000820248
1877	0.000820248
1878	0.000820248
1879	0.000820248
1880	0.000820248
1881	0.000820248
1882	0.000820248
1883	0.000820248
1884	0.000820248
1885	0.000820248
1886	0.000820248
1887	0.000820248
1888	0.000820248
1889	0.000820248
1890	0.000820248
1891	0.000820248
1892	0.000820248
1893	0.000820248
1894	0.00070307
1895	0.00070307
1896	0.00070307
1897	0.00070307
1898	0.00070307
1899	0.00070307
1900	0.00070307
1901	0.00070307
1902	0.00070307
1903	0.00070307
1904	0.00070307
1905	0.00070307
1906	0.00070307
1907	0.00070307
1908	0.00070307
1909	0.00070307
1910	0.00070307
1911	0.00070307
1912	0.00070307
1913	0.00070307
1914	0.00070307
1915	0.00070307
1916	0.00070307
1917	0.00070307
1918	0.00070307
1919	0.00070307
1920	0.000585892
1921	0.000585892
1922	0.000585892
1923	0.000585892
1924	0.000585892
1925	0.000585892
1926	0.000585892
1927	0.000585892
1928	0.000585892
1929	0.000585892
1930	0.000585892
1931	0.000585892
1932	0.000585892
1933	0.000585892
1934	0.000585892
1935	0.000585892
1936	0.000585892
1937	0.000585892
1938	0.000585892
1939	0.000585892
1940	0.000585892
1941	0.000585892
1942	0.000585892
1943	0.000585892
1944	0.000585892
1945	0.000585892
1946	0.000585892
1947	0.000585892
1948	0.000585892
1949	0.000585892
1950	0.000585892
1951	0.000585892
1952	0.000468713
1953	0.000468713
1954	0.000468713
1955	0.000468713
1956	0.000468713
1957	0.000468713
1958	0.000468713
1959	0.000468713
1960	0.000468713
1961	0.000468713
1962	0.000468713
1963	0.000468713
1964	0.000468713
1965	0.000468713
1966	0.000468713
1967	0.000468713
1968	0.000468713
1969	0.000468713
1970	0.000468713
1971	0.000468713
1972	0.000468713
1973	0.000468713
1974	0.000468713
1975	0.000468713
1976	0.000468713
1977	0.000468713
1978	0.000468713
1979	0.000468713
1980	0.000468713
1981	0.000468713
1982	0.000468713
1983	0.000468713
1984	0.000468713
1985	0.000468713
1986	0.000468713
1987	0.000468713
1988	0.000468713
1989	0.000468713
1990	0.000468713
1991	0.000468713
1992	0.000468713
1993	0.000351535
1994	0.000351535
1995	0.000351535
1996	0.000351535
1997	0.000351535
1998	0.000351535
1999	0.000351535
2000	0.000351535
2001	0.000351535
2002	0.000351535
2003	0.000351535
2004	0.000351535
2005	0.000351535
2006	0.000351535
2007	0.000351535
2008	0.000351535
2009	0.000351535
2010	0.000351535
2011	0.000351535
2012	0.000351535
2013	0.000351535
2014	0.000351535
2015	0.000351535
2016	0.000351535
2017	0.000351535
2018	0.000351535
2019	0.000351535
2020	0.000351535
2021	0.000351535
2022	0.000351535
2023	0.000351535
2024	0.000351535
2025	0.000351535
2026	0.000351535
2027	0.000351535
2028	0.000351535
2029	0.000351535
2030	0.000351535
2031	0.000351535
2032	0.000351535
2033	0.000351535
2034	0.000351535
2035	0.000351535
2036	0.000351535
2037	0.000351535
2038	0.000351535
2039	0.000351535
2040	0.000351535
2041	0.000351535
2042	0.000351535
2043	0.000351535
2044	0.000351535
2045	0.000351535
2046	0.000351535
2047	0.000351535
2048	0.000351535
2049	0.000234357
2050	0.000234357
2051	0.000234357
2052	0.000234357
2053	0.000234357
2054	0.000234357
2055	0.000234357
2056	0.000234357
2057	0.000234357
2058	0.000234357
2059	0.000234357
2060	0.000234357
2061	0.000234357
2062	0.000234357
2063	0.000234357
2064	0.000234357
2065	0.000234357
2066	0.000234357
2067	0.000234357
2068	0.000234357
2069	0.000234357
2070	0.000234357
2071	0.000234357
2072	0.000234357
2073	0.000234357
2074	0.000234357
2075	0.000234357
2076	0.000234357
2077	0.000234357
2078	0.000234357
2079	0.000234357
2080	0.000234357
2081	0.000234357
2082	0.000234357
2083	0.000234357
2084	0.000234357
2085	0.000234357
2086	0.000234357
2087	0.000234357
2088	0.000234357
2089	0.000234357
2090	0.000234357
2091	0.000234357
2092	0.000234357
2093	0.000234357
2094	0.000234357
2095	0.000234357
2096	0.000234357
2097	0.000234357
2098	0.000234357
2099	0.000234357
2100	0.000234357
2101	0.000234357
2102	0.000234357
2103	0.000234357
2104	0.000234357
2105	0.000234357
2106	0.000234357
2107	0.000234357
2108	0.000234357
2109	0.000234357
2110	0.000234357
2111	0.000234357
2112	0.000234357
2113	0.000234357
2114	0.000234357
2115	0.000234357
2116	0.000234357
2117	0.000234357
2118	0.000234357
2119	0.000234357
2120	0.000234357
2121	0.000234357
2122	0.000234357
2123	0.000234357
2124	0.000234357
2125	0.000234357
2126	0.000234357
2127	0.000234357
2128	0.000234357
2129	0.000234357
2130	0.000234357
2131	0.000234357
2132	0.000117178
2133	0.000117178
2134	0.000117178
2135	0.000117178
2136	0.000117178
2137	0.000117178
2138	0.000117178
2139	0.000117178
2140	0.000117178
2141	0.000117178
2142	0.000117178
2143	0.000117178
2144	0.000117178
2145	0.000117178
2146	0.000117178
2147	0.000117178
2148	0.000117178
2149	0.000117178
2150	0.000117178
2151	0.000117178
2152	0.000117178
2153	0.000117178
2154	0.000117178
2155	0.000117178
2156	0.000117178
2157	0.000117178
2158	0.000117178
2159	0.000117178
2160	0.000117178
2161	0.000117178
2162	0.000117178
2163	0.000117178
2164	0.000117178
2165	0.000117178
2166	0.000117178
2167	0.000117178
2168	0.000117178
2169	0.000117178
2170	0.000117178
2171	0.000117178
2172	0.000117178
2173	0.000117178
2174	0.000117178
2175	0.000117178
2176	0.000117178
2177	0.000117178
2178	0.000117178
2179	0.000117178
2180	0.000117178
2181	0.000117178
2182	0.000117178
2183	0.000117178
2184	0.000117178
2185	0.000117178
2186	0.000117178
2187	0.000117178
2188	0.000117178
2189	0.000117178
2190	0.000117178
2191	0.000117178
2192	0.000117178
2193	0.000117178
2194	0.000117178
2195	0.000117178
2196	0.000117178
2197	0.000117178
2198	0.000117178
2199	0.000117178
2200	0.000117178
2201	0.000117178
2202	0.000117178
2203	0.000117178
2204	0.000117178
2205	0.000117178
2206	0.000117178
2207	0.000117178
2208	0.000117178
2209	0.000117178
2210	0.000117178
2211	0.000117178
2212	0.000117178
2213	0.000117178
2214	0.000117178
2215	0.000117178
2216	0.000117178
2217	0.000117178
2218	0.000117178
2219	0.000117178
2220	0.000117178
2221	0.000117178
2222	0.000117178
2223	0.000117178
2224	0.000117178
2225	0.000117178
2226	0.000117178
2227	0.000117178
2228	0.000117178
2229	0.000117178
2230	0.000117178
2231	0.000117178
2232	0.000117178
2233	0.000117178
2234	0.000117178
2235	0.000117178
2236	0.000117178
2237	0.000117178
2238	0.000117178
2239	0.000117178
2240	0.000117178
2241	0.000117178
2242	0.000117178
2243	0.000117178
2244	0.000117178
2245	0.000117178
2246	0.000117178
2247	0.000117178
2248	0.000117178
2249	0.000117178
2250	0.000117178
2251	0.000117178
2252	0.000117178
2253	0.000117178
2254	0.000117178
2255	0.000117178
2256	0.000117178
2257	0.000117178
2258	0.000117178
2259	0.000117178
2260	0.000117178
2261	0.000117178
2262	0.000117178
2263	0.000117178
2264	0.000117178
2265	0.000117178
2266	0.000117178
2267	0.000117178
2268	0.000117178
2269	0.000117178
2270	0.000117178
2271	0.000117178
2272	0.000117178
2273	0.000117178
2274	0.000117178
2275	0.000117178
2276	0.000117178
2277	0
2278	0
2279	0
2280	0
2281	0
2282	0
2283	0
2284	0
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	0
2292	0
2293	0
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	0
2308	0
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	0
2317	0
2318	0
2319	0
2320	0
2321	0
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	0
2382	0
2383	0
2384	0
2385	0
2386	0
2387	0
2388	0
2389	0
2390	0
2391	0
2392	0
2393	0
2394	0
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	0
2406	0
2407	0
2408	0
2409	0
2410	0
2411	0
2412	0
2413	0
2414	0
2415	0
2416	0
2417	0
2418	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2435	0
2436	0
2437	0
2438	0
2439	0
2440	0
2441	0
2442	0
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	0
2460	0
2461	0
2462	0
2463	0
2464	0
2465	0
2466	0
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	0
2478	0
2479	0
2480	0
2481	0
2482	0
2483	0
2484	0
2485	0
2486	0
2487	0
2488	0
2489	0
2490	0
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	0
2502	0
2503	0
2504	0
2505	0
2506	0
2507	0
2508	0
2509	0
2510	0
2511	0
2512	0
2513	0
2514	0
2515	0
2516	0
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2530	0
2531	0
2532	0
2533	0
2534	0
2535	0
2536	0
2537	0
2538	0
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	0
2547	0
2548	0
2549	0
2550	0
2551	0
2552	0
2553	0
2554	0
2555	0
2556	0
2557	0
2558	0
2559	0
2560	0
2561	0
2562	0
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	0
2574	0
2575	0
2576	0
2577	0
2578	0
2579	0
2580	0
2581	0
2582	0
2583	0
2584	0
2585	0
2586	0
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	0
2598	0
2599	0
2600	0
2601	0
2602	0
2603	0
2604	0
2605	0
2606	0
2607	0
2608	0
2609	0
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	0
2622	0
2623	0
2624	0
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	0
2633	0
2634	0
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	0
2646	0
2647	0
2648	0
2649	0
2650	0
2651	0
2652	0
2653	0
2654	0
2655	0
2656	0
2657	0
2658	0
2659	0
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	0
2670	0
2671	0
2672	0.000117178
2673	0.000117178
2674	0.000117178
2675	0.000117178
2676	0.000117178
2677	0.000117178
2678	0.000117178
2679	0.000117178
2680	0.000117178
2681	0.000117178
2682	0.000117178
2683	0.000117178
2684	0.000117178
2685	0.000117178
2686	0.000117178
2687	0.000117178
2688	0.000117178
2689	0.000117178
2690	0.000117178
2691	0.000117178
2692	0.000117178
2693	0.000117178
2694	0.000117178
2695	0.000117178
2696	0.000117178
2697	0.000117178
2698	0.000117178
2699	0.000117178
2700	0.000117178
2701	0.000117178
2702	0.000117178
2703	0.000117178
2704	0.000117178
2705	0.000117178
2706	0.000117178
2707	0.000117178
2708	0.000117178
2709	0.000117178
2710	0.000117178
2711	0.000117178
2712	0.000117178
2713	0.000117178
2714	0.000117178
2715	0.000117178
2716	0.000117178
2717	0.000117178
2718	0.000117178
2719	0.000117178
2720	0.000117178
2721	0.000117178
2722	0.000117178
2723	0.000117178
2724	0.000117178
2725	0.000117178
2726	0.000117178
2727	0.000117178
2728	0.000117178
2729	0.000117178
2730	0.000117178
2731	0.000117178
2732	0.000117178
2733	0.000117178
2734	0.000117178
2735	0.000117178
2736	0.000117178
2737	0.000117178
2738	0.000117178
2739	0.000117178
2740	0.000117178
2741	0.000117178
2742	0.000117178
2743	0.000117178
2744	0.000117178
2745	0.000117178
2746	0.000117178
2747	0.000117178
2748	0.000117178
2749	0.000117178
2750	0.000117178
2751	0.000117178
2752	0.000117178
2753	0.000117178
2754	0.000117178
2755	0.000117178
2756	0.000117178
2757	0.000117178
2758	0.000117178
2759	0.000117178
2760	0.000117178
2761	0.000117178
2762	0.000117178
2763	0.000117178
2764	0.000117178
2765	0.000117178
2766	0.000234357
2767	0.000234357
2768	0.000234357
2769	0.000234357
2770	0.000234357
2771	0.000234357
2772	0.000234357
2773	0.000234357
2774	0.000234357
2775	0.000234357
2776	0.000234357
2777	0.000234357
2778	0.000234357
2779	0.000234357
2780	0.000234357
2781	0.000234357
2782	0.000234357
2783	0.000234357
2784	0.000234357
2785	0.000234357
2786	0.000234357
2787	0.000234357
2788	0.000234357
2789	0.000234357
2790	0.000234357
2791	0.000234357
2792	0.000234357
2793	0.000234357
2794	0.000234357
2795	0.000234357
2796	0.000234357
2797	0.000234357
2798	0.000234357
2799	0.000234357
2800	0.000234357
2801	0.000234357
2802	0.000234357
2803	0.000234357
2804	0.000234357
2805	0.000234357
2806	0.000234357
2807	0.000234357
2808	0.000234357
2809	0.000234357
2810	0.000234357
2811	0.000234357
2812	0.000234357
2813	0.000234357
2814	0.000351535
2815	0.000351535
2816	0.000351535
2817	0.000351535
2818	0.000351535
2819	0.000351535
2820	0.000351535
2821	0.000351535
2822	0.000351535
2823	0.000351535
2824	0.000351535
2825	0.000351535
2826	0.000351535
2827	0.000351535
2828	0.000351535
2829	0.000351535
2830	0.000351535
2831	0.000351535
2832	0.000351535
2833	0.000351535
2834	0.000351535
2835	0.000351535
2836	0.000351535
2837	0.000351535
2838	0.000351535
2839	0.000351535
2840	0.000351535
2841	0.000351535
2842	0.000351535
2843	0.000351535
2844	0.000351535
2845	0.000351535
2846	0.000468713
2847	0.000468713
2848	0.000468713
2849	0.000468713
2850	0.000468713
2851	0.000468713
2852	0.000468713
2853	0.000468713
2854	0.000468713
2855	0.000468713
2856	0.000468713
2857	0.000468713
2858	0.000468713
2859	0.000468713
2860	0.000468713
2861	0.000468713
2862	0.000468713
2863	0.000468713
2864	0.000468713
2865	0.000468713
2866	0.000468713
2867	0.000468713
2868	0.000468713
2869	0.000585892
2870	0.000585892
2871	0.000585892
2872	0.000585892
2873	0.000585892
2874	0.000585892
2875	0.000585892
2876	0.000585892
2877	0.000585892
2878	0.000585892
2879	0.000585892
2880	0.000585892
2881	0.000585892
2882	0.000585892
2883	0.000585892
2884	0.000585892
2885	0.000585892
2886	0.000585892
2887	0.00070307
2888	0.00070307
2889	0.00070307
2890	0.00070307
2891	0.00070307
2892	0.00070307
2893	0.00070307
2894	0.00070307
2895	0.00070307
2896	0.00070307
2897	0.00070307
2898	0.00070307
2899	0.00070307
2900	0.00070307
2901	0.00070307
2902	0.000820248
2903	0.000820248
2904	0.000820248
2905	0.000820248
2906	0.000820248
2907	0.000820248
2908	0.000820248
2909	0.000820248
2910	0.000820248
2911	0.000820248
2912	0.000820248
2913	0.000820248
2914	0.000937427
2915	0.000937427
2916	0.000937427
2917	0.000937427
2918	0.000937427
2919	0.000937427
2920	0.000937427
2921	0.000937427
2922	0.000937427
2923	0.000937427
2924	0.001054605
2925	0.001054605
2926	0.001054605
2927	0.001054605
2928	0.001054605
2929	0.001054605
2930	0.001054605
2931	0.001054605
2932	0.001054605
2933	0.001171783
2934	0.001171783
2935	0.001171783
2936	0.001171783
2937	0.001171783
2938	0.001171783
2939	0.001171783
2940	0.001288962
2941	0.001288962
2942	0.001288962
2943	0.001288962
2944	0.001288962
2945	0.001288962
2946	0.001288962
2947	0.00140614
2948	0.00140614
2949	0.00140614
2950	0.00140614
2951	0.00140614
2952	0.00140614
2953	0.001523318
2954	0.001523318
2955	0.001523318
2956	0.001523318
2957	0.001523318
2958	0.001640497
2959	0.001640497
2960	0.001640497
2961	0.001640497
2962	0.001640497
2963	0.001757675
2964	0.001757675
2965	0.001757675
2966	0.001757675
2967	0.001757675
2968	0.001874854
2969	0.001874854
2970	0.001874854
2971	0.001874854
2972	0.001992032
2973	0.001992032
2974	0.001992032
2975	0.001992032
2976	0.00210921
2977	0.00210921
2978	0.00210921
2979	0.002226389
2980	0.002226389
2981	0.002226389
2982	0.002343567
2983	0.002343567
2984	0.002343567
2985	0.002460745
2986	0.002460745
2987	0.002460745
2988	0.002577924
2989	0.002577924
2990	0.002577924
2991	0.002695102
2992	0.002695102
2993	0.00281228
2994	0.00281228
2995	0.00281228
2996	0.002929459
2997	0.002929459
2998	0.003046637
2999	0.003046637
3000	0.003163815
3001	0.003163815
3002	0.003280994
3003	0.003280994
3004	0.003398172
3005	0.003398172
3006	0.00351535
3007	0.003632529
3008	0.003632529
3009	0.003749707
3010	0.003866885
3011	0.003866885
3012	0.003984064
3013	0.004101242
3014	0.004101242
3015	0.00421842
3016	0.004335599
3017	0.004452777
3018	0.004452777
3019	0.004569955
3020	0.004687134
3021	0.004804312
3022	0.004921491
3023	0.005038669
3024	0.005155847
3025	0.005273026
3026	0.005390204
3027	0.005507382
3028	0.005624561
3029	0.005741739
3030	0.005976096
3031	0.006093274
3032	0.006210452
3033	0.006444809
3034	0.006561987
3035	0.006796344
3036	0.006913522
3037	0.007147879
3038	0.007265057
3039	0.007499414
3040	0.007733771
3041	0.007968127
3042	0.008202484
3043	0.008436841
3044	0.008671198
3045	0.008905554
3046	0.009139911
3047	0.009491446
3048	0.009725803
3049	0.010077338
3050	0.010311694
3051	0.010663229
3052	0.011014764
3053	0.011483478
3054	0.011835013
3055	0.012186548
3056	0.012655261
3057	0.013123975
3058	0.013592688
3059	0.014061401
3060	0.014647293
3061	0.015233185
3062	0.015819077
3063	0.016404968
3064	0.017108038
3065	0.017811109
3066	0.018631357
3067	0.019451605
3068	0.020271854
3069	0.021209281
3070	0.022146707
3071	0.023201312
3072	0.024373096
3073	0.025662058
3074	0.026951019
3075	0.02835716
3076	0.029880478
3077	0.031520975
3078	0.033395828
3079	0.03538786
3080	0.037497071
3081	0.039957816
3082	0.042535739
3083	0.04534802
3084	0.048511835
3085	0.052144364
3086	0.056011249
3087	0.060464026
3088	0.065385517
3089	0.071010077
3090	0.077337708
3091	0.084602765
3092	0.092922428
3093	0.102531052
3094	0.113780173
3095	0.126904148
3096	0.142606046
3097	0.161237403
3098	0.183735646
3099	0.211155378
3100	0.244902742
3101	0.28685259
3102	0.33923131
3103	0.404968362
3104	0.486876025
3105	0.586946332
3106	0.702952894
3107	0.825169909
3108	0.932388095
3109	0.996719006
3110	1
3111	0.94832435
3112	0.867705648
3113	0.786501055
3114	0.723341926
3115	0.687016639
3116	0.680337474
3117	0.703421608
3118	0.754394188
3119	0.827044762
3120	0.907077572
3121	0.971056949
3122	0.993203656
3123	0.958987579
3124	0.874384814
3125	0.761073354
3126	0.642957581
3127	0.535622217
3128	0.444926178
3129	0.371338177
3130	0.312397469
3131	0.265408952
3132	0.227560347
3133	0.197093977
3134	0.172134989
3135	0.151628779
3136	0.134520741
3137	0.120107804
3138	0.107921256
3139	0.097492383
3140	0.088586829
3141	0.08073588
3142	0.074056714
3143	0.068080619
3144	0.062807593
3145	0.058120459
3146	0.054019217
3147	0.05026951
3148	0.046871338
3149	0.043824701
3150	0.041129599
3151	0.038668854
3152	0.036442465
3153	0.034333255
3154	0.032458402
3155	0.030700727
3156	0.02906023
3157	0.02765409
3158	0.026247949
3159	0.024958988
3160	0.023787204
3161	0.022732599
3162	0.021677994
3163	0.020740567
3164	0.01980314
3165	0.018982892
3166	0.018162644
3167	0.017459573
3168	0.016756503
3169	0.016053433
3170	0.015467542
3171	0.01488165
3172	0.014295758
3173	0.013827045
3174	0.013358331
3175	0.012889618
3176	0.012420905
3177	0.011952191
3178	0.011600656
3179	0.011249121
3180	0.010897586
3181	0.010546051
3182	0.010194516
3183	0.009842981
3184	0.009608624
3185	0.009257089
3186	0.009022733
3187	0.008788376
3188	0.008436841
3189	0.008202484
3190	0.007968127
3191	0.007850949
3192	0.007616592
3193	0.007382236
3194	0.007147879
3195	0.007030701
3196	0.006796344
3197	0.006679166
3198	0.006444809
3199	0.006327631
3200	0.006093274
3201	0.005976096
3202	0.005858917
3203	0.005741739
3204	0.005624561
3205	0.005390204
3206	0.005273026
3207	0.005155847
3208	0.005038669
3209	0.004921491
3210	0.004804312
3211	0.004687134
3212	0.004687134
3213	0.004569955
3214	0.004452777
3215	0.004335599
3216	0.00421842
3217	0.004101242
3218	0.004101242
3219	0.003984064
3220	0.003866885
3221	0.003866885
3222	0.003749707
3223	0.003632529
3224	0.003632529
3225	0.00351535
3226	0.00351535
3227	0.003398172
3228	0.003280994
3229	0.003280994
3230	0.003163815
