"v / cm^-1","Intensity / AU"
"3629.0","1.8754984764164308e-05"
"3628.0","1.861911631630841e-05"
"3627.0","1.848658956453735e-05"
"3626.0","1.8357304744246054e-05"
"3625.0","1.8231165821674214e-05"
"3624.0","1.8108080328124354e-05"
"3623.0","1.7987959202710962e-05"
"3622.0","1.7870716643143255e-05"
"3621.0","1.775626996407586e-05"
"3620.0","1.7644539462592425e-05"
"3619.0","1.7535448290414637e-05"
"3618.0","1.742892233245546e-05"
"3617.0","1.7324890091359286e-05"
"3616.0","1.722328257769428e-05"
"3615.0","1.7124033205483174e-05"
"3614.0","1.7027077692777963e-05"
"3613.0","1.693235396700241e-05"
"3612.0","1.6839802074802943e-05"
"3611.0","1.6749364096164353e-05"
"3610.0","1.6660984062561455e-05"
"3609.0","1.6574607878931417e-05"
"3608.0","1.649018324926469e-05"
"3607.0","1.6407659605623807e-05"
"3606.0","1.6326988040411093e-05"
"3605.0","1.6248121241716605e-05"
"3604.0","1.6171013431587184e-05"
"3603.0","1.6095620307067004e-05"
"3602.0","1.602189898386838e-05"
"3601.0","1.59498079425398e-05"
"3600.0","1.5879306977005296e-05"
"3599.0","1.581035714535699e-05"
"3598.0","1.574292072278855e-05"
"3597.0","1.5676961156564055e-05"
"3596.0","1.5612443022922267e-05"
"3595.0","1.554933198582211e-05"
"3594.0","1.5487594757439817e-05"
"3593.0","1.542719906033363e-05"
"3592.0","1.536811359119594e-05"
"3591.0","1.5310307986117564e-05"
"3590.0","1.525375278729225e-05"
"3589.0","1.5198419411093994e-05"
"3588.0","1.5144280117462689e-05"
"3587.0","1.5091307980537408e-05"
"3586.0","1.5039476860479682e-05"
"3585.0","1.4988761376431751e-05"
"3584.0","1.4939136880558534e-05"
"3583.0","1.4890579433123295e-05"
"3582.0","1.4843065778551014e-05"
"3581.0","1.4796573322434543e-05"
"3580.0","1.4751080109441812e-05"
"3579.0","1.4706564802083716e-05"
"3578.0","1.466300666030498e-05"
"3577.0","1.4620385521861577e-05"
"3576.0","1.4578681783450473e-05"
"3575.0","1.453787638255893e-05"
"3574.0","1.4497950780002359e-05"
"3573.0","1.4458886943120976e-05"
"3572.0","1.4420667329607224e-05"
"3571.0","1.4383274871937123e-05"
"3570.0","1.434669296237982e-05"
"3569.0","1.4310905438561314e-05"
"3568.0","1.4275896569558954e-05"
"3567.0","1.4241651042504553e-05"
"3566.0","1.4208153949675326e-05"
"3565.0","1.4175390776052244e-05"
"3564.0","1.4143347387326866e-05"
"3563.0","1.4112010018338242e-05"
"3562.0","1.4081365261922521e-05"
"3561.0","1.4051400058158552e-05"
"3560.0","1.4022101683993581e-05"
"3559.0","1.3993457743233918e-05"
"3558.0","1.3965456156886006e-05"
"3557.0","1.393808515383411e-05"
"3556.0","1.3911333261841249e-05"
"3555.0","1.3885189298860888e-05"
"3554.0","1.3859642364647182e-05"
"3553.0","1.3834681832652213e-05"
"3552.0","1.3810297342199197e-05"
"3551.0","1.3786478790921005e-05"
"3550.0","1.3763216327453967e-05"
"3549.0","1.3740500344377105e-05"
"3548.0","1.371832147138779e-05"
"3547.0","1.3696670568704516e-05"
"3546.0","1.36755387206888e-05"
"3545.0","1.3654917229677532e-05"
"3544.0","1.3634797610018416e-05"
"3543.0","1.361517158230069e-05"
"3542.0","1.3596031067774137e-05"
"3541.0","1.3577368182949492e-05"
"3540.0","1.3559175234373534e-05"
"3539.0","1.3541444713572728e-05"
"3538.0","1.3524169292159174e-05"
"3537.0","1.3507341817093178e-05"
"3536.0","1.3490955306096789e-05"
"3535.0","1.3475002943213038e-05"
"3534.0","1.345947807450559e-05"
"3533.0","1.3444374203893936e-05"
"3532.0","1.3429684989119611e-05"
"3531.0","1.3415404237838438e-05"
"3530.0","1.3401525903834818e-05"
"3529.0","1.3388044083353748e-05"
"3528.0","1.3374953011546405e-05"
"3527.0","1.3362247059025648e-05"
"3526.0","1.3349920728527519e-05"
"3525.0","1.333796865167526e-05"
"3524.0","1.332638558584242e-05"
"3523.0","1.331516641111164e-05"
"3522.0","1.3304306127326035e-05"
"3521.0","1.3293799851230087e-05"
"3520.0","1.3283642813697064e-05"
"3519.0","1.3273830357040132e-05"
"3518.0","1.3264357932404589e-05"
"3517.0","1.3255221097238256e-05"
"3516.0","1.3246415512837945e-05"
"3515.0","1.3237936941969143e-05"
"3514.0","1.3229781246556911e-05"
"3513.0","1.3221944385445526e-05"
"3512.0","1.321442241222473e-05"
"3511.0","1.3207211473120742e-05"
"3510.0","1.3200307804949547e-05"
"3509.0","1.319370773313099e-05"
"3508.0","1.3187407669761492e-05"
"3507.0","1.318140411174385e-05"
"3506.0","1.3175693638972046e-05"
"3505.0","1.3170272912569807e-05"
"3504.0","1.316513867318087e-05"
"3503.0","1.3160287739309858e-05"
"3502.0","1.315571700571177e-05"
"3501.0","1.3151423441829208e-05"
"3500.0","1.3147404090275336e-05"
"3499.0","1.3143656065361784e-05"
"3498.0","1.3140176551669846e-05"
"3497.0","1.3136962802663851e-05"
"3496.0","1.3134012139345583e-05"
"3495.0","1.3131321948948356e-05"
"3494.0","1.3128889683669894e-05"
"3493.0","1.3126712859442827e-05"
"3492.0","1.3124789054741649e-05"
"3491.0","1.3123115909425344e-05"
"3490.0","1.3121691123614601e-05"
"3489.0","1.3120512456602628e-05"
"3488.0","1.3119577725798864e-05"
"3487.0","1.3118884805704414e-05"
"3486.0","1.3118431626918754e-05"
"3485.0","1.3118216175176547e-05"
"3484.0","1.3118236490413981e-05"
"3483.0","1.3118490665863907e-05"
"3482.0","1.3118976847178888e-05"
"3481.0","1.311969323158161e-05"
"3480.0","1.3120638067042024e-05"
"3479.0","1.3121809651480238e-05"
"3478.0","1.3123206331995095e-05"
"3477.0","1.3124826504117328e-05"
"3476.0","1.3126668611086887e-05"
"3475.0","1.3128731143154113e-05"
"3474.0","1.3131012636903698e-05"
"3473.0","1.3133511674601516e-05"
"3472.0","1.3136226883563406e-05"
"3471.0","1.3139156935545524e-05"
"3470.0","1.3142300546155992e-05"
"3469.0","1.3145656474287078e-05"
"3468.0","1.3149223521567787e-05"
"3467.0","1.3153000531836274e-05"
"3466.0","1.3156986390631713e-05"
"3465.0","1.3161180024705333e-05"
"3464.0","1.3165580401550145e-05"
"3463.0","1.3170186528949099e-05"
"3462.0","1.3174997454541282e-05"
"3461.0","1.3180012265405885e-05"
"3460.0","1.3185230087663611e-05"
"3459.0","1.3190650086095241e-05"
"3458.0","1.3196271463777083e-05"
"3457.0","1.3202093461733024e-05"
"3456.0","1.3208115358602983e-05"
"3455.0","1.3214336470327475e-05"
"3454.0","1.3220756149847986e-05"
"3453.0","1.3227373786823285e-05"
"3452.0","1.323418880736092e-05"
"3451.0","1.3241200673764156e-05"
"3450.0","1.3248408884294144e-05"
"3449.0","1.3255812972946718e-05"
"3448.0","1.3263412509244311e-05"
"3447.0","1.3271207098042273e-05"
"3446.0","1.32791963793498e-05"
"3445.0","1.3287380028165238e-05"
"3444.0","1.3295757754325592e-05"
"3443.0","1.3304329302370127e-05"
"3442.0","1.3313094451418232e-05"
"3441.0","1.3322053015061026e-05"
"3440.0","1.333120484126692e-05"
"3439.0","1.3340549812301033e-05"
"3438.0","1.3350087844658367e-05"
"3437.0","1.3359818889010643e-05"
"3436.0","1.3369742930166785e-05"
"3435.0","1.3379859987047195e-05"
"3434.0","1.3390170112671461e-05"
"3433.0","1.3400673394159773e-05"
"3432.0","1.3411369952747965e-05"
"3431.0","1.3422259943816077e-05"
"3430.0","1.3433343556930656e-05"
"3429.0","1.344462101590068e-05"
"3428.0","1.3456092578847064e-05"
"3427.0","1.3467758538286148e-05"
"3426.0","1.3479619221226657e-05"
"3425.0","1.349167498928086e-05"
"3424.0","1.350392623878935e-05"
"3423.0","1.351637340096004e-05"
"3422.0","1.3529016942021208e-05"
"3421.0","1.3541857363388726e-05"
"3420.0","1.3554895201847595e-05"
"3419.0","1.3568131029748003e-05"
"3418.0","1.3581565455215923e-05"
"3417.0","1.3595199122378331e-05"
"3416.0","1.3609032711603572e-05"
"3415.0","1.3623066939756343e-05"
"3414.0","1.3637302560468365e-05"
"3413.0","1.3651740364424097e-05"
"3412.0","1.3666381179662158e-05"
"3411.0","1.3681225871892733e-05"
"3410.0","1.3696275344830661e-05"
"3409.0","1.3711530540545134e-05"
"3408.0","1.372699243982562e-05"
"3407.0","1.3742662062564819e-05"
"3406.0","1.3758540468158417e-05"
"3405.0","1.3774628755922296e-05"
"3404.0","1.3790928065527287e-05"
"3403.0","1.3807439577451936e-05"
"3402.0","1.382416451345342e-05"
"3401.0","1.3841104137057107e-05"
"3400.0","1.385825975406511e-05"
"3399.0","1.3875632713083925e-05"
"3398.0","1.389322440607208e-05"
"3397.0","1.3911036268907676e-05"
"3396.0","1.3929069781976425e-05"
"3395.0","1.3947326470780752e-05"
"3394.0","1.3965807906570195e-05"
"3393.0","1.3984515706993687e-05"
"3392.0","1.4003451536774204e-05"
"3391.0","1.4022617108406263e-05"
"3390.0","1.4042014182876784e-05"
"3389.0","1.4061644570409877e-05"
"3388.0","1.4081510131236169e-05"
"3387.0","1.4101612776387159e-05"
"3386.0","1.4121954468515237e-05"
"3385.0","1.4142537222740166e-05"
"3384.0","1.4163363107522355e-05"
"3383.0","1.4184434245563986e-05"
"3382.0","1.4205752814738372e-05"
"3381.0","1.422732104904849e-05"
"3380.0","1.4249141239615374e-05"
"3379.0","1.427121573569717e-05"
"3378.0","1.4293546945739618e-05"
"3377.0","1.4316137338458954e-05"
"3376.0","1.4338989443957909e-05"
"3375.0","1.4362105854875904e-05"
"3374.0","1.4385489227574298e-05"
"3373.0","1.4409142283357595e-05"
"3372.0","1.4433067809731894e-05"
"3371.0","1.4457268661701233e-05"
"3370.0","1.4481747763103296e-05"
"3369.0","1.4506508107985433e-05"
"3368.0","1.4531552762022156e-05"
"3367.0","1.455688486397542e-05"
"3366.0","1.4582507627198835e-05"
"3365.0","1.4608424341187327e-05"
"3364.0","1.4634638373173263e-05"
"3363.0","1.4661153169770906e-05"
"3362.0","1.4687972258670222e-05"
"3361.0","1.4715099250381741e-05"
"3360.0","1.4742537840034284e-05"
"3359.0","1.4770291809226642e-05"
"3358.0","1.479836502793549e-05"
"3357.0","1.4826761456480838e-05"
"3356.0","1.4855485147551133e-05"
"3355.0","1.488454024828974e-05"
"3354.0","1.4913931002444936e-05"
"3353.0","1.494366175258511e-05"
"3352.0","1.4973736942381873e-05"
"3351.0","1.5004161118962678e-05"
"3350.0","1.503493893533552e-05"
"3349.0","1.5066075152888152e-05"
"3348.0","1.5097574643964213e-05"
"3347.0","1.5129442394518668e-05"
"3346.0","1.5161683506855423e-05"
"3345.0","1.5194303202449929e-05"
"3344.0","1.522730682485931e-05"
"3343.0","1.5260699842723554e-05"
"3342.0","1.5294487852860153e-05"
"3341.0","1.5328676583456185e-05"
"3340.0","1.536327189736062e-05"
"3339.0","1.5398279795480595e-05"
"3338.0","1.5433706420285294e-05"
"3337.0","1.5469558059421083e-05"
"3336.0","1.550584114944208e-05"
"3335.0","1.5542562279659852e-05"
"3334.0","1.557972819611702e-05"
"3333.0","1.5617345805688653e-05"
"3332.0","1.5655422180316634e-05"
"3331.0","1.5693964561381264e-05"
"3330.0","1.5732980364215506e-05"
"3329.0","1.577247718276699e-05"
"3328.0","1.5812462794413137e-05"
"3327.0","1.5852945164935067e-05"
"3326.0","1.589393245365634e-05"
"3325.0","1.5935433018752707e-05"
"3324.0","1.5977455422738875e-05"
"3323.0","1.602000843813969e-05"
"3322.0","1.60631010533521e-05"
"3321.0","1.610674247870556e-05"
"3320.0","1.6150942152728256e-05"
"3319.0","1.6195709748627437e-05"
"3318.0","1.6241055180991638e-05"
"3317.0","1.6286988612723958e-05"
"3316.0","1.6333520462215142e-05"
"3315.0","1.638066141076601e-05"
"3314.0","1.6428422410269116e-05"
"3313.0","1.6476814691159867e-05"
"3312.0","1.652584977064813e-05"
"3311.0","1.6575539461241265e-05"
"3310.0","1.6625895879570643e-05"
"3309.0","1.667693145553397e-05"
"3308.0","1.6728658941766098e-05"
"3307.0","1.678109142345219e-05"
"3306.0","1.6834242328497074e-05"
"3305.0","1.6888125438065752e-05"
"3304.0","1.694275489751055e-05"
"3303.0","1.6998145227701168e-05"
"3302.0","1.705431133677457e-05"
"3301.0","1.7111268532322703e-05"
"3300.0","1.7169032534036515e-05"
"3299.0","1.7227619486826206e-05"
"3298.0","1.7287045974438024e-05"
"3297.0","1.7347329033589188e-05"
"3296.0","1.7408486168643768e-05"
"3295.0","1.747053536685313e-05"
"3294.0","1.7533495114185974e-05"
"3293.0","1.7597384411774108e-05"
"3292.0","1.766222279300153e-05"
"3291.0","1.772803034126586e-05"
"3290.0","1.7794827708442282e-05"
"3289.0","1.786263613408216e-05"
"3288.0","1.7931477465379976e-05"
"3287.0","1.8001374177943864e-05"
"3286.0","1.807234939740686e-05"
"3285.0","1.8144426921918425e-05"
"3284.0","1.8217631245557126e-05"
"3283.0","1.8291987582708067e-05"
"3282.0","1.8367521893451007e-05"
"3281.0","1.844426091000717e-05"
"3280.0","1.8522232164295706e-05"
"3279.0","1.8601464016653714e-05"
"3278.0","1.8681985685775967e-05"
"3277.0","1.8763827279934464e-05"
"3276.0","1.8847019829540836e-05"
"3275.0","1.8931595321117813e-05"
"3274.0","1.901758673275071e-05"
"3273.0","1.910502807109267e-05"
"3272.0","1.9193954410002785e-05"
"3271.0","1.9284401930899818e-05"
"3270.0","1.9376407964919492e-05"
"3269.0","1.947001103696868e-05"
"3268.0","1.9565250911774586e-05"
"3267.0","1.9662168642033548e-05"
"3266.0","1.9760806618769805e-05"
"3265.0","1.986120862402131e-05"
"3264.0","1.9963419885977162e-05"
"3263.0","2.0067487136697794e-05"
"3262.0","2.0173458672558307e-05"
"3261.0","2.028138441756274e-05"
"3260.0","2.0391315989687556e-05"
"3259.0","2.0503306770421257e-05"
"3258.0","2.061741197767822e-05"
"3257.0","2.0733688742276285e-05"
"3256.0","2.0852196188178956e-05"
"3255.0","2.097299551671706e-05"
"3254.0","2.1096150095017584e-05"
"3253.0","2.122172554888295e-05"
"3252.0","2.1349789860379852e-05"
"3251.0","2.1480413470413866e-05"
"3250.0","2.161366938658436e-05"
"3249.0","2.174963329663458e-05"
"3248.0","2.1888383687832318e-05"
"3247.0","2.2030001972640676e-05"
"3246.0","2.217457262106169e-05"
"3245.0","2.2322183300064032e-05"
"3244.0","2.247292502053275e-05"
"3243.0","2.262689229221202e-05"
"3242.0","2.278418328714375e-05"
"3241.0","2.294490001214192e-05"
"3240.0","2.310914849088142e-05"
"3239.0","2.3277038956222282e-05"
"3238.0","2.3448686053436178e-05"
"3237.0","2.3624209055051363e-05"
"3236.0","2.3803732088085987e-05"
"3235.0","2.3987384374498287e-05"
"3234.0","2.417530048574463e-05"
"3233.0","2.4367620612405585e-05"
"3232.0","2.4564490849914747e-05"
"3231.0","2.4766063501505418e-05"
"3230.0","2.4972497399579746e-05"
"3229.0","2.5183958246799546e-05"
"3228.0","2.5400618978304133e-05"
"3227.0","2.5622660146574086e-05"
"3226.0","2.5850270330584383e-05"
"3225.0","2.6083646571027686e-05"
"3224.0","2.632299483353638e-05"
"3223.0","2.65685305019962e-05"
"3222.0","2.6820478904222316e-05"
"3221.0","2.7079075872465123e-05"
"3220.0","2.734456834142774e-05"
"3219.0","2.761721498671369e-05"
"3218.0","2.7897286906882703e-05"
"3217.0","2.8185068352578465e-05"
"3216.0","2.8480857506506976e-05"
"3215.0","2.878496731839121e-05"
"3214.0","2.9097726399410884e-05"
"3213.0","2.941947998105947e-05"
"3212.0","2.9750590943818976e-05"
"3211.0","3.009144092157127e-05"
"3210.0","3.0442431488239267e-05"
"3209.0","3.080398543378991e-05"
"3208.0","3.1176548137437974e-05"
"3207.0","3.1560589046679946e-05"
"3206.0","3.195660327166327e-05"
"3205.0","3.236511330537597e-05"
"3204.0","3.278667088123496e-05"
"3203.0","3.322185898087214e-05"
"3202.0","3.367129400628608e-05"
"3201.0","3.4135628132059533e-05"
"3200.0","3.461555185506471e-05"
"3199.0","3.511179676101197e-05"
"3198.0","3.562513852937589e-05"
"3197.0","3.615640020068828e-05"
"3196.0","3.670645573295929e-05"
"3195.0","3.7276233877123804e-05"
"3194.0","3.7866722404962286e-05"
"3193.0","3.847897272697443e-05"
"3192.0","3.9114104942264465e-05"
"3191.0","3.977331336771213e-05"
"3190.0","4.045787259965106e-05"
"3189.0","4.116914416807218e-05"
"3188.0","4.190858385115254e-05"
"3187.0","4.267774972683343e-05"
"3186.0","4.347831104843172e-05"
"3185.0","4.4312058043082614e-05"
"3184.0","4.518091274544925e-05"
"3183.0","4.608694099490685e-05"
"3182.0","4.7032365742694824e-05"
"3181.0","4.8019581836776494e-05"
"3180.0","4.905117247689206e-05"
"3179.0","5.012992756118201e-05"
"3178.0","5.125886417957761e-05"
"3177.0","5.2441249548842855e-05"
"3176.0","5.368062673085443e-05"
"3175.0","5.498084353081356e-05"
"3174.0","5.634608503729602e-05"
"3173.0","5.7780910343444235e-05"
"3172.0","5.9290294080748804e-05"
"3171.0","6.087967350690775e-05"
"3170.0","6.255500202110042e-05"
"3169.0","6.432281013852546e-05"
"3168.0","6.619027514728045e-05"
"3167.0","6.8165300902207e-05"
"3166.0","7.025660949172774e-05"
"3165.0","7.247384685703356e-05"
"3164.0","7.482770486355967e-05"
"3163.0","7.73300628420439e-05"
"3162.0","7.999415225562372e-05"
"3161.0","8.283474894262745e-05"
"3160.0","8.58683983736607e-05"
"3159.0","8.911368060057275e-05"
"3158.0","9.259152313491562e-05"
"3157.0","9.632557196803965e-05"
"3156.0","0.0001003426334576725"
"3155.0","0.00010467320302137298"
"3154.0","0.00010935210071625475"
"3153.0","0.00011441923914428008"
"3152.0","0.000119920556106899"
"3151.0","0.00012590915359330559"
"3150.0","0.00013244669678158795"
"3149.0","0.0001396051428118828"
"3148.0","0.00014746889061977098"
"3147.0","0.00015613747215209247"
"3146.0","0.00016572894473009463"
"3145.0","0.0001763841983036233"
"3144.0","0.00018827246575189152"
"3143.0","0.00020159842769076875"
"3142.0","0.00021661144760516692"
"3141.0","0.0002336176760044277"
"3140.0","0.00025299604863191627"
"3139.0","0.00027521960861500035"
"3138.0","0.0003008841536316837"
"3137.0","0.00033074700778291217"
"3136.0","0.00036577981075007677"
"3135.0","0.000407240644969221"
"3134.0","0.0004567725025237291"
"3133.0","0.000516536552211623"
"3132.0","0.0005893883343789563"
"3131.0","0.0006790984664928041"
"3130.0","0.0007905952234197145"
"3129.0","0.000930136750767631"
"3128.0","0.0011051450583307876"
"3127.0","0.001323045186207738"
"3126.0","0.001587768881996716"
"3125.0","0.001892011893335825"
"3124.0","0.0022051164894812876"
"3123.0","0.0024650704696428096"
"3122.0","0.002595179679861586"
"3121.0","0.0025523216463142705"
"3120.0","0.002363212805531336"
"3119.0","0.002102133683936291"
"3118.0","0.0018394881760865987"
"3117.0","0.0016154716441690211"
"3116.0","0.0014438803871477885"
"3115.0","0.0013247128926522167"
"3114.0","0.0012534257181038165"
"3113.0","0.0012255541406970324"
"3112.0","0.0012385545841248308"
"3111.0","0.0012924083921451047"
"3110.0","0.0013897287711570538"
"3109.0","0.0015355101565394345"
"3108.0","0.0017361529229394474"
"3107.0","0.001996874533555565"
"3106.0","0.0023165262224666312"
"3105.0","0.0026809912805974144"
"3104.0","0.0030623220771490317"
"3103.0","0.003431799597977561"
"3102.0","0.0037731780862636914"
"3101.0","0.004064661732583927"
"3100.0","0.004243471147800432"
"3099.0","0.004218972031695268"
"3098.0","0.00395073019005624"
"3097.0","0.003499071710151757"
"3096.0","0.002978268868452948"
"3095.0","0.002481247448083956"
"3094.0","0.0020527569509733536"
"3093.0","0.0017019466031215665"
"3092.0","0.0014212101446888844"
"3091.0","0.0011980267696877767"
"3090.0","0.0010202058988984487"
"3089.0","0.0008775670978979313"
"3088.0","0.0007621253506349298"
"3087.0","0.0006677809288874689"
"3086.0","0.0005899164242513069"
"3085.0","0.0005250369550794919"
"3084.0","0.00047048493405722953"
"3083.0","0.00042422491602401994"
"3082.0","0.00038468475177226477"
"3081.0","0.0003506392075169803"
"3080.0","0.00032112472415220104"
"3079.0","0.0002953767481707952"
"3078.0","0.00027278337657784076"
"3077.0","0.0002528508164310827"
"3076.0","0.0002351774416161986"
"3075.0","0.00021943414578005495"
"3074.0","0.00020534933997383843"
"3073.0","0.00019269740334896575"
"3072.0","0.00018128972137185776"
"3071.0","0.00017096767836150226"
"3070.0","0.0001615971376376546"
"3069.0","0.00015306406265301216"
"3068.0","0.00014527101971336344"
"3067.0","0.00013813436671607218"
"3066.0","0.00013158197938157432"
"3065.0","0.0001255514013802151"
"3064.0","0.00011998833087448854"
"3063.0","0.00011484537566362007"
"3062.0","0.00011008102402773173"
"3061.0","0.00010565878974766978"
"3060.0","0.00010154649851589484"
"3059.0","9.771568970731946e-05"
"3058.0","9.414111272895232e-05"
"3057.0","9.080030127177447e-05"
"3056.0","8.767321201507849e-05"
"3055.0","8.474191688372206e-05"
"3054.0","8.199033998458433e-05"
"3053.0","7.940403196571464e-05"
"3052.0","7.696997583878387e-05"
"3051.0","7.467641935059888e-05"
"3050.0","7.251272983527009e-05"
"3049.0","7.046926816605358e-05"
"3048.0","6.853727898686524e-05"
"3047.0","6.670879486305496e-05"
"3046.0","6.497655236899359e-05"
"3045.0","6.33339184419956e-05"
